date,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,total_yield
2023-12-05,31.537,81.654,1.834,79.051,584.559,758.636
2023-12-06,34.786,77.352,2.169,63.547,623.108,558.121
2023-12-07,34.921,83.277,1.458,47.556,546.997,341.678
2023-12-08,28.449,73.143,1.478,78.038,735.177,845.844
2023-12-09,35.74,78.907,2.946,67.513,561.445,904.609
2023-12-10,28.7,74.081,2.924,76.631,607.8,289.909
2023-12-11,28.016,75.086,1.286,55.526,540.593,705.134
2023-12-12,28.769,90.398,1.246,73.138,564.199,920.728
2023-12-13,31.806,80.451,1.96,49.603,517.829,997.493
2023-12-14,32.922,83.113,1.483,72.713,400.891,627.245
2023-12-15,33.217,94.515,2.264,76.184,797.04,896.089
2023-12-16,30.482,81.661,2.891,50.519,721.215,781.468
2023-12-17,29.222,85.018,1.721,46.635,778.56,660.153
2023-12-18,29.112,76.21,2.594,53.224,637.867,578.529
2023-12-19,29.38,82.269,2.816,68.894,641.636,621.249
2023-12-20,34.162,88.462,2.411,40.427,790.442,400.046
2023-12-21,29.895,72.78,1.754,42.598,734.243,542.614
2023-12-22,32.23,89.71,2.976,74.88,741.167,935.816
2023-12-23,35.705,75.761,1.441,64.66,418.616,208.866
2023-12-24,28.739,83.102,2.917,69.848,688.107,712.41
2023-12-25,30.341,80.313,1.364,67.219,610.346,868.99
2023-12-26,32.861,70.711,1.785,56.708,712.97,348.799
2023-12-27,33.173,71.419,2.86,69.719,646.825,291.774
2023-12-28,32.834,92.924,2.601,41.719,610.54,573.885
2023-12-29,30.758,74.734,2.31,56.265,689.344,889.546
2023-12-30,32.989,84.709,1.331,44.611,542.116,437.181
2023-12-31,35.804,93.537,1.002,67.884,467.213,264.319
2024-01-01,30.279,93.152,2.417,55.722,596.648,328.472
2024-01-02,33.423,72.219,2.804,54.26,482.659,427.854
2024-01-03,28.748,77.182,2.079,47.149,691.297,771.615
2024-01-04,35.073,93.84,1.853,62.665,628.748,567.269
2024-01-05,34.835,92.543,1.534,40.645,594.851,531.033
2024-01-06,29.08,73.283,1.3,46.143,541.72,399.843
2024-01-07,28.99,83.66,1.79,61.728,586.661,353.075
2024-01-08,32.094,72.91,2.057,71.199,494.169,687.742
2024-01-09,29.46,72.625,2.462,42.934,510.652,786.531
2024-01-10,31.659,82.672,1.453,68.141,479.866,722.198
2024-01-11,28.792,74.633,1.175,73.58,438.459,366.716
2024-01-12,34.439,75.493,2.873,76.074,407.787,746.138
2024-01-13,29.026,85.903,2.225,78.522,689.714,459.216
2024-01-14,28.613,80.694,2.208,47.857,402.352,590.467
2024-01-15,33.327,73.411,1.112,55.745,567.644,740.914
2024-01-16,32.657,85.331,2.344,74.598,483.35,433.367
2024-01-17,34.754,71.191,2.062,63.649,760.918,292.079
2024-01-18,28.579,74.9,2.115,62.867,406.414,355.301
2024-01-19,31.801,91.08,2.797,61.414,548.863,695.587
2024-01-20,33.813,83.614,2.404,48.113,796.878,318.854
2024-01-21,29.039,71.591,1.385,56.614,651.551,831.35
2024-01-22,33.4,88.622,1.716,65.857,636.027,673.591
2024-01-23,34.461,88.41,1.964,49.569,594.755,821.881
2024-01-24,30.655,81.21,1.892,48.198,631.976,469.809
2024-01-25,29.951,83.315,1.014,42.893,620.413,493.381
2024-01-26,32.804,70.357,2.815,51.412,454.492,738.801
2024-01-27,32.504,70.309,2.312,74.949,676.152,698.404
2024-01-28,31.311,75.578,2.531,64.567,650.017,408.768
2024-01-29,34.268,82.84,2.903,60.276,777.858,421.428
2024-01-30,31.254,78.229,1.729,64.331,676.631,432.61
2024-01-31,32.077,70.744,1.756,65.517,406.544,833.871
2024-02-01,32.449,92.75,2.229,64.743,787.849,421.543
2024-02-02,30.039,92.539,1.441,53.862,557.054,549.181
2024-02-03,34.095,77.728,1.583,70.292,605.162,739.29
2024-02-04,35.821,71.757,2.003,68.677,480.815,955.051
2024-02-05,28.51,70.491,2.98,44.612,778.336,679.458
2024-02-06,33.097,79.699,1.704,50.727,433.665,447.957
2024-02-07,35.686,78.369,1.098,46.918,514.512,568.943
2024-02-08,29.157,71.591,1.563,64.403,655.283,504.791
2024-02-09,29.357,92.233,1.429,55.181,470.088,870.801
2024-02-10,34.924,75.551,2.746,78.72,442.028,543.32
2024-02-11,30.335,79.53,2.038,65.378,424.272,705.731
2024-02-12,30.397,77.505,1.555,69.527,584.421,658.638
2024-02-13,34.161,87.298,2.759,65.071,418.754,958.858
2024-02-14,35.591,80.997,2.803,51.148,777.463,760.489
2024-02-15,28.529,80.757,2.084,40.861,576.04,844.703
2024-02-16,32.757,79.401,1.67,76.549,449.391,804.585
2024-02-17,29.543,71.543,1.773,78.078,624.566,249.23
2024-02-18,28.298,86.759,2.342,72.713,742.552,285.056
2024-02-19,33.576,88.248,1.661,52.31,646.605,812.637
2024-02-20,35.786,78.319,1.918,49.082,458.063,528.554
2024-02-21,35.882,93.861,2.606,45.101,567.017,782.959
2024-02-22,31.101,72.584,1.041,79.519,799.263,760.115
2024-02-23,32.88,86.916,1.109,52.522,725.917,217.994
2024-02-24,34.079,71.767,1.146,59.391,513.969,221.411
2024-02-25,34.881,88.363,2.273,46.641,761.76,890.355
2024-02-26,35.347,77.649,2.338,47.496,537.409,302.857
2024-02-27,35.221,74.217,2.645,79.183,656.634,976.298
2024-02-28,33.835,84.29,2.936,55.652,438.806,375.849
2024-02-29,28.156,72.993,1.433,56.993,534.648,842.507
2024-03-01,30.058,75.985,1.055,40.335,653.509,826.775
2024-03-02,30.526,74.531,2.336,70.26,587.655,239.557
2024-03-03,33.227,74.617,1.817,63.392,557.206,253.701
2024-03-04,33.393,86.967,2.435,51.278,401.321,908.704
2024-03-05,32.878,86.03,2.024,65.979,746.029,702.771
2024-03-06,28.168,79.94,2.703,68.461,453.947,660.399
2024-03-07,30.11,82.649,2.56,62.355,786.028,909.462
2024-03-08,35.585,88.297,1.628,45.024,426.616,737.448
2024-03-09,32.267,80.848,1.243,56.523,596.94,759.144
2024-03-10,34.089,85.285,1.009,76.156,696.371,506.011
2024-03-11,34.483,90.693,2.959,56.935,435.278,806.951
2024-03-12,29.348,90.412,2.177,67.476,476.649,215.935
2024-03-13,34.458,91.166,1.768,55.988,409.146,853.296
2024-03-14,35.19,91.001,1.476,49.715,580.153,350.29
2024-03-15,35.67,84.356,2.455,50.807,606.536,213.452
2024-03-16,31.743,91.459,2.751,53.109,531.005,782.354
2024-03-17,32.098,79.141,2.285,74.327,674.449,628.601
2024-03-18,28.135,94.278,1.672,76.966,608.504,882.914
2024-03-19,30.491,76.933,1.261,70.914,765.308,415.847
2024-03-20,34.577,86.212,2.372,79.72,788.681,936.9
2024-03-21,31.052,76.932,2.694,79.706,445.985,528.087
2024-03-22,34.867,84.522,2.727,75.291,756.459,899.678
2024-03-23,29.375,83.776,2.201,71.753,441.338,978.194
2024-03-24,32.755,73.657,1.402,45.147,581.335,494.895
2024-03-25,33.924,94.299,2.377,42.503,478.266,898.892
2024-03-26,32.622,93.833,1.053,62.927,787.943,742.69
2024-03-27,33.157,78.211,1.108,47.673,634.261,437.957
2024-03-28,31.587,75.402,1.503,76.959,470.151,750.69
2024-03-29,35.601,75.93,1.379,61.822,526.051,881.237
2024-03-30,29.171,70.582,2.266,40.82,496.275,491.899
2024-03-31,29.846,87.65,2.58,76.655,564.222,471.011
2024-04-01,32.068,79.882,2.51,47.065,600.301,637.805
2024-04-02,32.37,85.511,1.802,73.06,758.137,543.969
2024-04-03,29.805,79.216,1.688,75.471,673.751,808.467
2024-04-04,30.129,82.98,2.565,66.176,697.322,699.548
2024-04-05,28.377,77.268,1.725,75.959,771.379,583.237
2024-04-06,29.504,74.827,1.982,71.87,666.211,890.926
2024-04-07,31.439,82.503,1.322,41.189,639.575,890.339
2024-04-08,35.518,78.881,1.75,51.952,686.988,949.029
2024-04-09,35.012,90.647,2.566,43.711,432.952,580.914
2024-04-10,33.684,83.777,2.453,55.101,541.303,270.687
2024-04-11,33.062,89.737,1.146,76.024,611.539,971.018
2024-04-12,28.543,80.516,1.575,68.28,625.487,267.872
2024-04-13,30.859,84.687,2.247,51.33,713.962,561.128
2024-04-14,33.771,75.523,2.074,43.916,536.499,894.075
2024-04-15,32.573,75.811,1.417,60.943,494.28,457.424
2024-04-16,35.114,77.78,1.251,41.331,607.701,457.003
2024-04-17,33.155,91.137,1.521,74.882,791.461,708.433
2024-04-18,34.803,85.374,2.222,79.671,755.577,621.944
2024-04-19,30.886,93.0,1.669,68.826,615.276,363.23
2024-04-20,34.052,79.217,2.832,77.683,427.703,606.024
2024-04-21,33.516,92.908,2.054,50.834,464.896,237.541
2024-04-22,33.744,84.21,1.656,53.899,603.663,734.26
2024-04-23,33.338,92.226,2.322,51.249,408.78,681.291
2024-04-24,29.469,78.233,1.119,65.186,552.604,472.44
2024-04-25,33.021,70.16,2.863,43.028,542.072,909.848
2024-04-26,30.2,92.387,2.062,62.877,680.899,905.774
2024-04-27,34.247,82.223,2.375,65.47,591.477,212.394
2024-04-28,32.764,72.08,2.608,77.463,728.4,576.281
2024-04-29,35.672,78.035,1.544,73.638,424.025,812.291
2024-04-30,28.215,79.22,1.354,74.049,538.06,681.052
2024-05-01,29.459,87.419,2.089,51.967,718.466,851.1
2024-05-02,31.042,87.235,1.677,57.496,497.764,557.816
2024-05-03,32.86,79.695,2.278,53.298,723.152,931.559
2024-05-04,35.672,87.756,2.856,68.436,540.331,847.18
2024-05-05,29.588,92.017,1.74,44.007,549.354,536.312
2024-05-06,33.431,83.836,2.043,62.259,726.672,690.759
2024-05-07,34.252,79.696,1.809,46.799,752.802,383.833
2024-05-08,30.679,75.146,1.792,65.135,463.342,939.984
2024-05-09,30.342,86.999,1.226,48.735,667.315,588.661
2024-05-10,35.572,89.488,1.038,73.215,470.148,741.138
2024-05-11,28.208,89.782,2.579,68.222,528.808,441.74
2024-05-12,34.041,76.634,2.001,76.37,640.221,438.077
2024-05-13,29.528,82.88,2.49,77.884,556.058,490.042
2024-05-14,33.736,90.343,1.826,41.71,766.676,723.04
2024-05-15,35.217,76.706,2.57,69.684,590.977,494.257
2024-05-16,29.557,90.668,2.923,69.679,716.314,875.933
2024-05-17,29.642,93.294,1.107,72.283,690.399,869.343
2024-05-18,28.664,74.529,2.998,64.539,764.364,698.106
2024-05-19,30.432,83.212,1.534,68.634,566.515,590.847
2024-05-20,28.974,77.213,1.887,58.548,766.224,948.416
2024-05-21,28.13,90.985,2.46,75.268,437.027,567.41
2024-05-22,29.441,70.814,1.179,62.637,758.138,365.926
2024-05-23,31.305,72.685,1.439,54.139,541.658,283.619
2024-05-24,28.504,77.472,1.494,58.747,483.336,662.972
2024-05-25,28.005,87.306,1.741,75.474,756.836,672.404
2024-05-26,32.978,70.56,2.408,40.219,799.644,620.525
2024-05-27,34.756,76.083,1.215,52.624,487.805,497.006
2024-05-28,28.981,82.387,2.416,77.91,476.598,226.801
2024-05-29,30.332,84.209,1.458,55.769,551.914,211.05
2024-05-30,34.465,86.193,2.291,75.256,495.558,971.59
2024-05-31,31.919,74.175,1.264,40.919,696.596,634.603
2024-06-01,32.745,86.135,1.732,44.348,784.4,625.8
2024-06-02,29.125,81.605,1.313,47.149,552.29,845.181
2024-06-03,35.216,84.405,2.062,58.993,520.897,913.66
2024-06-04,31.18,80.856,2.639,43.711,796.905,679.008
2024-06-05,32.482,75.901,2.489,54.616,541.237,379.145
2024-06-06,34.376,74.067,1.706,78.229,454.311,431.902
2024-06-07,29.579,82.733,1.468,63.808,650.941,422.618
2024-06-08,31.21,82.638,2.774,68.236,499.694,457.093
2024-06-09,31.585,84.322,1.896,63.416,547.567,658.851
2024-06-10,35.965,82.977,1.234,65.349,644.932,420.828
2024-06-11,31.581,86.166,2.157,60.073,719.964,607.413
2024-06-12,34.0,88.469,2.458,50.169,786.483,236.226
2024-06-13,31.766,81.596,2.423,54.251,740.138,204.568
2024-06-14,34.448,80.688,1.676,45.598,738.589,777.939
2024-06-15,33.338,86.915,2.678,53.67,743.719,342.891
2024-06-16,32.868,72.404,1.947,59.446,494.092,623.028
2024-06-17,29.217,90.823,2.378,65.396,416.01,470.509
2024-06-18,32.929,93.97,1.006,68.494,668.047,409.404
2024-06-19,33.171,84.732,2.768,74.022,723.673,905.526
2024-06-20,32.037,82.841,1.419,67.786,616.203,413.313
2024-06-21,29.468,89.264,1.906,79.372,489.616,952.876
2024-06-22,33.747,75.42,2.492,43.533,415.41,437.54
2024-06-23,31.568,76.746,1.897,69.945,779.493,431.39
2024-06-24,32.797,90.953,1.574,60.9,757.476,454.861
2024-06-25,32.854,88.339,1.866,54.818,754.79,258.745
2024-06-26,31.56,79.567,1.871,70.094,692.389,670.694
2024-06-27,29.82,92.65,1.626,76.599,536.403,556.58
2024-06-28,33.538,81.979,1.769,56.08,620.768,534.769
2024-06-29,35.829,83.108,2.746,71.689,477.841,226.335
2024-06-30,35.801,92.443,2.351,64.541,656.182,660.956
2024-07-01,30.395,87.675,1.863,46.042,715.44,458.116
